time,task,fatigue,skill_level,semaphore_state,sampling_rate,robot_active,collision,episode
45,Packaging Preparation,68.19428783038495,4,RED,0.1,True,False,289
0,Rest Period,29.11386471667261,2,GREEN,5.0,False,False,290
15,HMI Supervision,39.38075419699492,2,ORANGE,2.0,False,False,290
30,Material Delivery,54.23412936897233,3,RED,0.1,True,False,290
45,Packaging Preparation,71.31517585595856,4,RED,0.1,True,False,290
0,Rest Period,28.40600757617869,2,GREEN,5.0,False,False,291
15,HMI Supervision,37.96879808904947,2,ORANGE,2.0,False,False,291
30,Material Delivery,52.208387402778264,3,RED,0.1,True,False,291
45,Packaging Preparation,67.02089272096983,4,RED,0.1,True,False,291
0,Rest Period,27.935777288373966,2,GREEN,5.0,False,False,292
15,HMI Supervision,37.224037539349204,2,ORANGE,2.0,False,False,292
30,Material Delivery,51.874824292734694,3,RED,0.1,True,False,292
45,Packaging Preparation,66.5772021379376,4,RED,0.1,True,False,292
0,Rest Period,29.202904107325395,2,GREEN,5.0,False,False,293
15,HMI Supervision,39.61203072023725,2,ORANGE,2.0,False,False,293
30,Material Delivery,53.82334432770907,3,RED,0.1,True,False,293
45,Packaging Preparation,70.3102126366837,4,RED,0.1,True,False,293
0,Rest Period,28.34381675237998,2,GREEN,5.0,False,False,294
15,HMI Supervision,38.844002593866826,2,ORANGE,2.0,False,False,294
30,Material Delivery,53.916847321194325,3,RED,0.1,True,False,294
45,Packaging Preparation,70.07588290807264,4,RED,0.1,True,False,294
0,Rest Period,26.77555425400766,2,GREEN,5.0,False,False,295
15,HMI Supervision,36.41358607639251,2,ORANGE,2.0,False,False,295
30,Material Delivery,50.57897376038191,3,RED,0.1,True,False,295
45,Packaging Preparation,65.41881433772913,4,RED,0.1,True,False,295
0,Rest Period,27.64066679178064,2,GREEN,5.0,False,False,296
15,HMI Supervision,37.996773005450436,2,ORANGE,2.0,False,False,296
30,Material Delivery,52.483827991857574,3,RED,0.1,True,False,296
45,Packaging Preparation,69.0890508497437,4,RED,0.1,True,False,296
0,Rest Period,27.544478231811134,2,GREEN,5.0,False,False,297
15,HMI Supervision,37.486781459778314,2,ORANGE,2.0,False,False,297
30,Material Delivery,52.336339882312814,3,RED,0.1,True,False,297
45,Packaging Preparation,69.72373898936308,4,RED,0.1,True,False,297
0,Rest Period,27.577242395818175,2,GREEN,5.0,False,False,298
15,HMI Supervision,37.36829896692781,2,ORANGE,2.0,False,False,298
30,Material Delivery,51.89188352370408,3,RED,0.1,True,False,298
45,Packaging Preparation,67.53919829103867,4,RED,0.1,True,False,298
0,Rest Period,27.86868157338636,2,GREEN,5.0,False,False,299
15,HMI Supervision,38.702776614105815,2,ORANGE,2.0,False,False,299
30,Material Delivery,51.68871930885889,3,RED,0.1,True,False,299
45,Packaging Preparation,68.2068091688385,4,RED,0.1,True,False,299
0,Rest Period,27.633976874777172,2,GREEN,5.0,False,False,300
15,HMI Supervision,37.50233095351659,2,ORANGE,2.0,False,False,300
30,Material Delivery,51.946497538377265,3,RED,0.1,True,False,300
45,Packaging Preparation,67.56184340589137,4,RED,0.1,True,False,300
0,Rest Period,29.3237738716661,2,GREEN,5.0,False,False,301
15,HMI Supervision,39.75220508558438,2,ORANGE,2.0,False,False,301
30,Material Delivery,53.6620003476341,3,RED,0.1,True,False,301
45,Packaging Preparation,69.72951127612664,4,RED,0.1,True,False,301
0,Rest Period,27.74777952089294,2,GREEN,5.0,False,False,302
15,HMI Supervision,36.85500066064082,2,ORANGE,2.0,False,False,302
30,Material Delivery,49.85647023337313,3,RED,0.1,True,False,302
45,Packaging Preparation,66.7289159341532,4,RED,0.1,True,False,302
0,Rest Period,27.499928854848626,2,GREEN,5.0,False,False,303
15,HMI Supervision,36.778368164851685,2,ORANGE,2.0,False,False,303
30,Material Delivery,50.2093353063345,3,RED,0.1,True,False,303
45,Packaging Preparation,66.58978193983357,4,RED,0.1,True,False,303
0,Rest Period,29.31327435597931,2,GREEN,5.0,False,False,304
15,HMI Supervision,40.290156681648575,2,RED,0.1,True,False,304
30,Material Delivery,53.92073489586459,3,RED,0.1,True,False,304
45,Packaging Preparation,70.10365331545034,4,RED,0.1,True,False,304
0,Rest Period,28.19018697678441,2,GREEN,5.0,False,False,305
15,HMI Supervision,38.7666096201202,2,ORANGE,2.0,False,False,305
30,Material Delivery,52.55044098749186,3,RED,0.1,True,False,305
45,Packaging Preparation,67.82790600787973,4,RED,0.1,True,False,305
0,Rest Period,26.895460189539456,2,GREEN,5.0,False,False,306
15,HMI Supervision,36.48365805072233,2,ORANGE,2.0,False,False,306
30,Material Delivery,50.59466567595996,3,RED,0.1,True,False,306
45,Packaging Preparation,66.90296667514973,4,RED,0.1,True,False,306
0,Rest Period,27.90395418541775,2,GREEN,5.0,False,False,307
15,HMI Supervision,37.931638827320576,2,ORANGE,2.0,False,False,307
30,Material Delivery,53.25947583235073,3,RED,0.1,True,False,307
45,Packaging Preparation,69.70560895804253,4,RED,0.1,True,False,307
0,Rest Period,28.364923852342166,2,GREEN,5.0,False,False,308
15,HMI Supervision,38.204150716303445,2,ORANGE,2.0,False,False,308
30,Material Delivery,52.08592416089169,3,RED,0.1,True,False,308
45,Packaging Preparation,67.262000813783,4,RED,0.1,True,False,308
0,Rest Period,29.118676534546204,2,GREEN,5.0,False,False,309
15,HMI Supervision,39.23578365836458,2,ORANGE,2.0,False,False,309
30,Material Delivery,52.15530369763204,3,RED,0.1,True,False,309
45,Packaging Preparation,67.00097851046563,4,RED,0.1,True,False,309
0,Rest Period,27.46475335313604,2,GREEN,5.0,False,False,310
15,HMI Supervision,38.407277961725086,2,ORANGE,2.0,False,False,310
30,Material Delivery,52.25314289985754,3,RED,0.1,True,False,310
45,Packaging Preparation,68.24988076933134,4,RED,0.1,True,False,310
0,Rest Period,28.281589272762744,2,GREEN,5.0,False,False,311
15,HMI Supervision,37.90101421936974,2,ORANGE,2.0,False,False,311
30,Material Delivery,52.58143117331352,3,RED,0.1,True,False,311
45,Packaging Preparation,68.66762540697793,4,RED,0.1,True,False,311
0,Rest Period,28.251698266298476,2,GREEN,5.0,False,False,312
15,HMI Supervision,39.26798434690117,2,ORANGE,2.0,False,False,312
30,Material Delivery,54.13176213957776,3,RED,0.1,True,False,312
45,Packaging Preparation,70.41779007375015,4,RED,0.1,True,False,312
0,Rest Period,27.26823848552913,2,GREEN,5.0,False,False,313
15,HMI Supervision,38.02970203910953,2,ORANGE,2.0,False,False,313
30,Material Delivery,52.94774514234723,3,RED,0.1,True,False,313
45,Packaging Preparation,67.59323401786445,4,RED,0.1,True,False,313
0,Rest Period,27.915112734514192,2,GREEN,5.0,False,False,314
15,HMI Supervision,38.21956368181154,2,ORANGE,2.0,False,False,314
30,Material Delivery,50.827897585270584,3,RED,0.1,True,False,314
45,Packaging Preparation,67.48048534147269,4,RED,0.1,True,False,314
0,Rest Period,28.552509646311854,2,GREEN,5.0,False,False,315
15,HMI Supervision,38.199294778938935,2,ORANGE,2.0,False,False,315
30,Material Delivery,52.99867458836476,3,RED,0.1,True,False,315
45,Packaging Preparation,68.12003752237848,4,RED,0.1,True,False,315
0,Rest Period,26.768133174146158,2,GREEN,5.0,False,False,316
15,HMI Supervision,37.17354398484952,2,ORANGE,2.0,False,False,316
30,Material Delivery,50.5505321006554,3,RED,0.1,True,False,316
45,Packaging Preparation,67.36409325523792,4,RED,0.1,True,False,316
0,Rest Period,28.677642704398686,2,GREEN,5.0,False,False,317
15,HMI Supervision,39.23703282813519,2,ORANGE,2.0,False,False,317
30,Material Delivery,53.62936086685465,3,RED,0.1,True,False,317
45,Packaging Preparation,70.78976868822016,4,RED,0.1,True,False,317
0,Rest Period,26.976258303460863,2,GREEN,5.0,False,False,318
15,HMI Supervision,36.17733346615079,2,ORANGE,2.0,False,False,318
30,Material Delivery,49.8681605708113,3,RED,0.1,True,False,318
45,Packaging Preparation,65.43287448485333,4,RED,0.1,True,False,318
0,Rest Period,28.85449389812407,2,GREEN,5.0,False,False,319
15,HMI Supervision,38.04485001339253,2,ORANGE,2.0,False,False,319
30,Material Delivery,52.05783872554205,3,RED,0.1,True,False,319
45,Packaging Preparation,66.74956598717853,4,RED,0.1,True,False,319
0,Rest Period,28.818685571120856,2,GREEN,5.0,False,False,320
15,HMI Supervision,37.964639854163444,2,ORANGE,2.0,False,False,320
30,Material Delivery,51.6436563127085,3,RED,0.1,True,False,320
45,Packaging Preparation,66.83460998971842,4,RED,0.1,True,False,320
0,Rest Period,28.84208996000487,2,GREEN,5.0,False,False,321
15,HMI Supervision,38.701346376005276,2,ORANGE,2.0,False,False,321
30,Material Delivery,52.15331938248687,3,RED,0.1,True,False,321
45,Packaging Preparation,67.32387246547623,4,RED,0.1,True,False,321
0,Rest Period,29.30014071060625,2,GREEN,5.0,False,False,322
15,HMI Supervision,39.064347019674486,2,ORANGE,2.0,False,False,322
30,Material Delivery,51.96229571259292,3,RED,0.1,True,False,322
45,Packaging Preparation,68.0221951945962,4,RED,0.1,True,False,322
0,Rest Period,28.274107097863684,2,GREEN,5.0,False,False,323
15,HMI Supervision,37.463376468378975,2,ORANGE,2.0,False,False,323
30,Material Delivery,50.6933658564593,3,RED,0.1,True,False,323
45,Packaging Preparation,67.77870254643258,4,RED,0.1,True,False,323
0,Rest Period,28.187027524934592,2,GREEN,5.0,False,False,324
15,HMI Supervision,37.51920820722681,2,ORANGE,2.0,False,False,324
30,Material Delivery,50.83144037867314,3,RED,0.1,True,False,324
45,Packaging Preparation,66.18896021697047,4,RED,0.1,True,False,324
0,Rest Period,28.388145588887433,2,GREEN,5.0,False,False,325
15,HMI Supervision,38.9379225094811,2,ORANGE,2.0,False,False,325
30,Material Delivery,51.49329830296361,3,RED,0.1,True,False,325
45,Packaging Preparation,66.08869292933721,4,RED,0.1,True,False,325
0,Rest Period,28.590208632259422,2,GREEN,5.0,False,False,326
15,HMI Supervision,39.32227900189499,2,ORANGE,2.0,False,False,326
30,Material Delivery,52.5659175969683,3,RED,0.1,True,False,326
45,Packaging Preparation,68.02614477759937,4,RED,0.1,True,False,326
0,Rest Period,27.685210528069117,2,GREEN,5.0,False,False,327
15,HMI Supervision,38.42406145141183,2,ORANGE,2.0,False,False,327
30,Material Delivery,53.18018304766689,3,RED,0.1,True,False,327
45,Packaging Preparation,69.01773696450755,4,RED,0.1,True,False,327
0,Rest Period,27.729800120843933,2,GREEN,5.0,False,False,328
15,HMI Supervision,36.95427206514034,2,ORANGE,2.0,False,False,328
30,Material Delivery,50.88701323801517,3,RED,0.1,True,False,328
45,Packaging Preparation,67.36301836879818,4,RED,0.1,True,False,328
0,Rest Period,26.756388133787304,2,GREEN,5.0,False,False,329
15,HMI Supervision,37.23461069556229,2,ORANGE,2.0,False,False,329
30,Material Delivery,52.4848832348713,3,RED,0.1,True,False,329
45,Packaging Preparation,69.98186362668889,4,RED,0.1,True,False,329
0,Rest Period,27.522916264548947,2,GREEN,5.0,False,False,330
15,HMI Supervision,38.13938222987227,2,ORANGE,2.0,False,False,330
30,Material Delivery,50.82882120444957,3,RED,0.1,True,False,330
45,Packaging Preparation,68.34514861215413,4,RED,0.1,True,False,330
0,Rest Period,27.87442304501143,2,GREEN,5.0,False,False,331
15,HMI Supervision,37.33927732026181,2,ORANGE,2.0,False,False,331
30,Material Delivery,50.92605630446603,3,RED,0.1,True,False,331
45,Packaging Preparation,67.83494839200856,4,RED,0.1,True,False,331
0,Rest Period,28.890889504590866,2,GREEN,5.0,False,False,332
15,HMI Supervision,38.36199755453517,2,ORANGE,2.0,False,False,332
30,Material Delivery,52.234663788149895,3,RED,0.1,True,False,332
45,Packaging Preparation,67.37219136830632,4,RED,0.1,True,False,332
0,Rest Period,28.331233039079606,2,GREEN,5.0,False,False,333
15,HMI Supervision,37.65080085541847,2,ORANGE,2.0,False,False,333
30,Material Delivery,52.26648776360767,3,RED,0.1,True,False,333
45,Packaging Preparation,68.7814004225193,4,RED,0.1,True,False,333
0,Rest Period,28.60646996536763,2,GREEN,5.0,False,False,334
15,HMI Supervision,39.44080212066634,2,ORANGE,2.0,False,False,334
30,Material Delivery,53.02192502650601,3,RED,0.1,True,False,334
45,Packaging Preparation,67.82487922805731,4,RED,0.1,True,False,334
0,Rest Period,27.443416886260007,2,GREEN,5.0,False,False,335
15,HMI Supervision,36.51795059745646,2,ORANGE,2.0,False,False,335
30,Material Delivery,50.01414467294223,3,RED,0.1,True,False,335
45,Packaging Preparation,64.85836723373387,4,RED,0.1,True,False,335
0,Rest Period,28.031376565407836,2,GREEN,5.0,False,False,336
15,HMI Supervision,38.14356129901614,2,ORANGE,2.0,False,False,336
30,Material Delivery,50.7262487599628,3,RED,0.1,True,False,336
45,Packaging Preparation,68.26408132321195,4,RED,0.1,True,False,336
0,Rest Period,28.51338531806787,2,GREEN,5.0,False,False,337
15,HMI Supervision,39.11410798815492,2,ORANGE,2.0,False,False,337
30,Material Delivery,53.12352396110997,3,RED,0.1,True,False,337
45,Packaging Preparation,67.97154015049809,4,RED,0.1,True,False,337
0,Rest Period,28.755112932686018,2,GREEN,5.0,False,False,338
15,HMI Supervision,38.041729463218374,2,ORANGE,2.0,False,False,338
30,Material Delivery,50.64570055701127,3,RED,0.1,True,False,338
45,Packaging Preparation,67.57248597229021,4,RED,0.1,True,False,338
0,Rest Period,27.653529498169235,2,GREEN,5.0,False,False,339
15,HMI Supervision,36.70125028585733,2,ORANGE,2.0,False,False,339
30,Material Delivery,51.05987017502716,3,RED,0.1,True,False,339
45,Packaging Preparation,68.22393542964548,4,RED,0.1,True,False,339
0,Rest Period,29.09024317820133,2,GREEN,5.0,False,False,340
15,HMI Supervision,39.703799186579005,2,ORANGE,2.0,False,False,340
30,Material Delivery,53.36923395392207,3,RED,0.1,True,False,340
45,Packaging Preparation,68.02511445116558,4,RED,0.1,True,False,340
0,Rest Period,27.388635487292646,2,GREEN,5.0,False,False,341
15,HMI Supervision,37.935998744552,2,ORANGE,2.0,False,False,341
30,Material Delivery,50.652384758509584,3,RED,0.1,True,False,341
45,Packaging Preparation,68.12352982280169,4,RED,0.1,True,False,341
0,Rest Period,29.332365823082615,2,GREEN,5.0,False,False,342
15,HMI Supervision,40.31253020709156,2,RED,0.1,True,False,342
30,Material Delivery,53.88777949474079,3,RED,0.1,True,False,342
45,Packaging Preparation,68.96140369481179,4,RED,0.1,True,False,342
0,Rest Period,28.369499604487252,2,GREEN,5.0,False,False,343
15,HMI Supervision,38.57687938732218,2,ORANGE,2.0,False,False,343
30,Material Delivery,53.39491470543656,3,RED,0.1,True,False,343
45,Packaging Preparation,69.08592662210422,4,RED,0.1,True,False,343
0,Rest Period,27.423351995823793,2,GREEN,5.0,False,False,344
15,HMI Supervision,38.312498540519094,2,ORANGE,2.0,False,False,344
30,Material Delivery,52.17876580867974,3,RED,0.1,True,False,344
45,Packaging Preparation,68.8955513430385,4,RED,0.1,True,False,344
0,Rest Period,27.129460945568113,2,GREEN,5.0,False,False,345
15,HMI Supervision,37.44261374392873,2,ORANGE,2.0,False,False,345
30,Material Delivery,50.37224057794608,3,RED,0.1,True,False,345
45,Packaging Preparation,66.51744829181152,4,RED,0.1,True,False,345
0,Rest Period,28.051575320713788,2,GREEN,5.0,False,False,346
15,HMI Supervision,37.24981614884065,2,ORANGE,2.0,False,False,346
30,Material Delivery,52.056249868406994,3,RED,0.1,True,False,346
45,Packaging Preparation,68.25576249433067,4,RED,0.1,True,False,346
0,Rest Period,26.85957885029824,2,GREEN,5.0,False,False,347
15,HMI Supervision,36.800117544169446,2,ORANGE,2.0,False,False,347
30,Material Delivery,49.49455903412995,3,RED,0.1,True,False,347
45,Packaging Preparation,67.08918705274677,4,RED,0.1,True,False,347
0,Rest Period,28.973378645649184,2,GREEN,5.0,False,False,348
15,HMI Supervision,39.94923886643072,2,ORANGE,2.0,False,False,348
30,Material Delivery,55.15872803734023,3,RED,0.1,True,False,348
45,Packaging Preparation,71.88835824378505,4,RED,0.1,True,False,348
0,Rest Period,28.23149882467014,2,GREEN,5.0,False,False,349
15,HMI Supervision,38.15486055485804,2,ORANGE,2.0,False,False,349
30,Material Delivery,50.91375811291341,3,RED,0.1,True,False,349
45,Packaging Preparation,68.50833896892038,4,RED,0.1,True,False,349
0,Rest Period,28.813673253512682,2,GREEN,5.0,False,False,350
15,HMI Supervision,39.75551345508133,2,ORANGE,2.0,False,False,350
30,Material Delivery,53.76538584711423,3,RED,0.1,True,False,350
45,Packaging Preparation,70.64135161201578,4,RED,0.1,True,False,350
0,Rest Period,27.989709277881403,2,GREEN,5.0,False,False,351
15,HMI Supervision,37.53186331267776,2,ORANGE,2.0,False,False,351
30,Material Delivery,51.94667864921782,3,RED,0.1,True,False,351
45,Packaging Preparation,68.20560250219117,4,RED,0.1,True,False,351
0,Rest Period,28.04711768443881,2,GREEN,5.0,False,False,352
15,HMI Supervision,37.110285007288184,2,ORANGE,2.0,False,False,352
30,Material Delivery,52.249366458212855,3,RED,0.1,True,False,352
45,Packaging Preparation,68.73067389949097,4,RED,0.1,True,False,352
0,Rest Period,27.584558673011422,2,GREEN,5.0,False,False,353
15,HMI Supervision,38.09457017197401,2,ORANGE,2.0,False,False,353
30,Material Delivery,51.845648810526164,3,RED,0.1,True,False,353
45,Packaging Preparation,67.83430618112183,4,RED,0.1,True,False,353
0,Rest Period,27.054291847591173,2,GREEN,5.0,False,False,354
15,HMI Supervision,36.89894346485051,2,ORANGE,2.0,False,False,354
30,Material Delivery,52.22512495788058,3,RED,0.1,True,False,354
45,Packaging Preparation,69.11296039230079,4,RED,0.1,True,False,354
0,Rest Period,27.769315866058946,2,GREEN,5.0,False,False,355
15,HMI Supervision,38.66035299467122,2,ORANGE,2.0,False,False,355
30,Material Delivery,52.825525009718135,3,RED,0.1,True,False,355
45,Packaging Preparation,69.79855757532482,4,RED,0.1,True,False,355
0,Rest Period,28.217233215255483,2,GREEN,5.0,False,False,356
15,HMI Supervision,38.58206167340831,2,ORANGE,2.0,False,False,356
30,Material Delivery,51.67160599200848,3,RED,0.1,True,False,356
45,Packaging Preparation,66.4433958142765,4,RED,0.1,True,False,356
0,Rest Period,27.321425763533455,2,GREEN,5.0,False,False,357
15,HMI Supervision,36.43882358829922,2,ORANGE,2.0,False,False,357
30,Material Delivery,51.412112877370966,3,RED,0.1,True,False,357
45,Packaging Preparation,68.90808681491767,4,RED,0.1,True,False,357
0,Rest Period,27.88456303529648,2,GREEN,5.0,False,False,358
15,HMI Supervision,37.96812678960128,2,ORANGE,2.0,False,False,358
30,Material Delivery,51.311290813665536,3,RED,0.1,True,False,358
45,Packaging Preparation,68.62633352479727,4,RED,0.1,True,False,358
0,Rest Period,29.0745769737397,2,GREEN,5.0,False,False,359
15,HMI Supervision,39.68811163478353,2,ORANGE,2.0,False,False,359
30,Material Delivery,53.631247822271156,3,RED,0.1,True,False,359
45,Packaging Preparation,69.973776095731,4,RED,0.1,True,False,359
0,Rest Period,27.610383864565378,2,GREEN,5.0,False,False,360
15,HMI Supervision,37.071606241079195,2,ORANGE,2.0,False,False,360
